CustomerID,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,rf_score,segment
16033,5,20,5.0,5,5,1,551.0,55,Top Customers
16034,195,3,195.0,1,4,5,145.0,14,At Risk
16036,86,2,86.0,2,3,4,234.0,23,At Risk
16037,269,3,269.0,1,4,5,145.0,14,At Risk
16038,7,3,7.0,5,4,1,541.0,54,Top Customers
16040,64,3,64.0,3,4,3,343.0,34,Loyal Customers
16041,30,3,30.0,4,4,2,442.0,44,Loyal Customers
16042,21,5,21.0,4,4,2,442.0,44,Loyal Customers
16043,37,4,37.0,3,4,3,343.0,34,Loyal Customers
16045,119,4,119.0,2,4,4,244.0,24,At Risk
16048,372,2,372.0,1,3,5,135.0,13,At Risk
16049,39,3,39.0,3,4,3,343.0,34,Loyal Customers
16050,173,1,173.0,2,2,4,224.0,22,Lapsed Customers
16052,53,1,53.0,3,2,3,323.0,32,Less Frequent
16053,32,2,32.0,4,3,2,432.0,43,Potential Loyalists
16054,144,1,144.0,2,2,4,224.0,22,Lapsed Customers
16055,220,1,220.0,1,2,5,125.0,12,Lapsed Customers
16056,44,1,44.0,3,2,3,323.0,32,Less Frequent
16057,15,7,15.0,4,5,2,452.0,45,Loyal Customers
16059,65,6,65.0,3,5,3,353.0,35,Loyal Customers
16062,9,4,9.0,5,4,1,541.0,54,Top Customers
16063,259,1,259.0,1,2,5,125.0,12,Lapsed Customers
16065,364,1,364.0,1,2,5,125.0,12,Lapsed Customers
16066,16,5,16.0,4,4,2,442.0,44,Loyal Customers
16070,21,2,21.0,4,3,2,432.0,43,Potential Loyalists
16071,44,1,44.0,3,2,3,323.0,32,Less Frequent
16072,287,1,287.0,1,2,5,125.0,12,Lapsed Customers
16073,296,1,296.0,1,2,5,125.0,12,Lapsed Customers
16076,2,10,2.0,5,5,1,551.0,55,Top Customers
16078,283,1,283.0,1,2,5,125.0,12,Lapsed Customers
16079,16,3,16.0,4,4,2,442.0,44,Loyal Customers
16080,81,2,81.0,2,3,4,234.0,23,At Risk
16081,55,5,55.0,3,4,3,343.0,34,Loyal Customers
16083,100,2,100.0,2,3,4,234.0,23,At Risk
16084,298,1,298.0,1,2,5,125.0,12,Lapsed Customers
16085,22,5,22.0,4,4,2,442.0,44,Loyal Customers
16086,58,5,58.0,3,4,3,343.0,34,Loyal Customers
16091,154,2,154.0,2,3,4,234.0,23,At Risk
16092,114,3,114.0,2,4,4,244.0,24,At Risk
16093,106,1,106.0,2,2,4,224.0,22,Lapsed Customers
16094,11,4,11.0,5,4,1,541.0,54,Top Customers
16096,263,1,263.0,1,2,5,125.0,12,Lapsed Customers
16097,239,1,239.0,1,2,5,125.0,12,Lapsed Customers
16098,87,7,87.0,2,5,4,254.0,25,Churned Customers
16099,49,3,49.0,3,4,3,343.0,34,Loyal Customers
16101,70,1,70.0,3,2,3,323.0,32,Less Frequent
16102,41,3,41.0,3,4,3,343.0,34,Loyal Customers
16103,6,6,6.0,5,5,1,551.0,55,Top Customers
16104,61,1,61.0,3,2,3,323.0,32,Less Frequent
16105,248,1,248.0,1,2,5,125.0,12,Lapsed Customers
16106,65,1,65.0,3,2,3,323.0,32,Less Frequent
16107,17,7,17.0,4,5,2,452.0,45,Loyal Customers
16108,84,1,84.0,2,2,4,224.0,22,Lapsed Customers
16109,218,2,218.0,1,3,5,135.0,13,At Risk
16110,44,3,44.0,3,4,3,343.0,34,Loyal Customers
16112,142,4,142.0,2,4,4,244.0,24,At Risk
16113,182,1,182.0,1,2,5,125.0,12,Lapsed Customers
16114,170,1,170.0,2,2,4,224.0,22,Lapsed Customers
16115,9,8,9.0,5,5,1,551.0,55,Top Customers
16116,211,1,211.0,1,2,5,125.0,12,Lapsed Customers
16117,189,1,189.0,1,2,5,125.0,12,Lapsed Customers
16119,7,2,7.0,5,3,1,531.0,53,Potential Loyalists
16120,58,4,58.0,3,4,3,343.0,34,Loyal Customers
16121,56,2,56.0,3,3,3,333.0,33,Need Attention
16122,72,4,72.0,2,4,4,244.0,24,At Risk
16123,51,1,51.0,3,2,3,323.0,32,Less Frequent
16124,316,1,316.0,1,2,5,125.0,12,Lapsed Customers
16125,366,1,366.0,1,2,5,125.0,12,Lapsed Customers
16126,28,4,28.0,4,4,2,442.0,44,Loyal Customers
16127,38,1,38.0,3,2,3,323.0,32,Less Frequent
16128,17,5,17.0,4,4,2,442.0,44,Loyal Customers
16131,51,6,51.0,3,5,3,353.0,35,Loyal Customers
16133,3,33,3.0,5,5,1,551.0,55,Top Customers
16134,21,2,21.0,4,3,2,432.0,43,Potential Loyalists
16135,262,1,262.0,1,2,5,125.0,12,Lapsed Customers
16136,59,3,59.0,3,4,3,343.0,34,Loyal Customers
16139,18,3,18.0,4,4,2,442.0,44,Loyal Customers
16140,65,2,65.0,3,3,3,333.0,33,Need Attention
16141,87,1,87.0,2,2,4,224.0,22,Lapsed Customers
16142,249,1,249.0,1,2,5,125.0,12,Lapsed Customers
16143,2,6,2.0,5,5,1,551.0,55,Top Customers
16144,246,1,246.0,1,2,5,125.0,12,Lapsed Customers
16145,8,11,8.0,5,5,1,551.0,55,Top Customers
16146,156,3,156.0,2,4,4,244.0,24,At Risk
16147,133,1,133.0,2,2,4,224.0,22,Lapsed Customers
16148,295,1,295.0,1,2,5,125.0,12,Lapsed Customers
16149,4,2,4.0,5,3,1,531.0,53,Potential Loyalists
16150,42,5,42.0,3,4,3,343.0,34,Loyal Customers
16152,268,1,268.0,1,2,5,125.0,12,Lapsed Customers
16153,49,5,49.0,3,4,3,343.0,34,Loyal Customers
16156,8,9,8.0,5,5,1,551.0,55,Top Customers
16157,15,3,15.0,4,4,2,442.0,44,Loyal Customers
16159,281,1,281.0,1,2,5,125.0,12,Lapsed Customers
16160,64,2,64.0,3,3,3,333.0,33,Need Attention
16161,1,19,1.0,5,5,1,551.0,55,Top Customers
16162,251,1,251.0,1,2,5,125.0,12,Lapsed Customers
16163,231,2,231.0,1,3,5,135.0,13,At Risk
16164,16,3,16.0,4,4,2,442.0,44,Loyal Customers
16168,10,27,10.0,5,5,1,551.0,55,Top Customers
16169,7,4,7.0,5,4,1,541.0,54,Top Customers
16170,50,6,50.0,3,5,3,353.0,35,Loyal Customers
16171,58,1,58.0,3,2,3,323.0,32,Less Frequent
16172,94,5,94.0,2,4,4,244.0,24,At Risk
16173,15,6,15.0,4,5,2,452.0,45,Loyal Customers
16174,125,3,125.0,2,4,4,244.0,24,At Risk
16175,93,4,93.0,2,4,4,244.0,24,At Risk
16177,49,1,49.0,3,2,3,323.0,32,Less Frequent
16178,137,1,137.0,2,2,4,224.0,22,Lapsed Customers
16179,60,1,60.0,3,2,3,323.0,32,Less Frequent
16180,99,8,99.0,2,5,4,254.0,25,Churned Customers
16181,72,1,72.0,2,2,4,224.0,22,Lapsed Customers
16182,71,4,71.0,3,4,3,343.0,34,Loyal Customers
16183,66,1,66.0,3,2,3,323.0,32,Less Frequent
16184,63,6,63.0,3,5,3,353.0,35,Loyal Customers
16185,16,2,16.0,4,3,2,432.0,43,Potential Loyalists
16186,22,12,22.0,4,5,2,452.0,45,Loyal Customers
16187,31,15,31.0,4,5,2,452.0,45,Loyal Customers
16188,44,4,44.0,3,4,3,343.0,34,Loyal Customers
16189,15,2,15.0,4,3,2,432.0,43,Potential Loyalists
16190,39,1,39.0,3,2,3,323.0,32,Less Frequent
16191,2,13,2.0,5,5,1,551.0,55,Top Customers
16193,236,1,236.0,1,2,5,125.0,12,Lapsed Customers
16198,74,1,74.0,2,2,4,224.0,22,Lapsed Customers
16200,3,2,3.0,5,3,1,531.0,53,Potential Loyalists
16201,2,4,2.0,5,4,1,541.0,54,Top Customers
16202,360,1,360.0,1,2,5,125.0,12,Lapsed Customers
16203,58,4,58.0,3,4,3,343.0,34,Loyal Customers
16204,22,1,22.0,4,2,2,422.0,42,Potential Loyalists
16205,30,4,30.0,4,4,2,442.0,44,Loyal Customers
16206,54,4,54.0,3,4,3,343.0,34,Loyal Customers
16207,24,1,24.0,4,2,2,422.0,42,Potential Loyalists
16208,44,2,44.0,3,3,3,333.0,33,Need Attention
16209,88,5,88.0,2,4,4,244.0,24,At Risk
16210,1,18,1.0,5,5,1,551.0,55,Top Customers
16211,88,1,88.0,2,2,4,224.0,22,Lapsed Customers
16212,18,2,18.0,4,3,2,432.0,43,Potential Loyalists
16213,78,1,78.0,2,2,4,224.0,22,Lapsed Customers
16214,170,3,170.0,2,4,4,244.0,24,At Risk
16215,80,1,80.0,2,2,4,224.0,22,Lapsed Customers
16216,266,1,266.0,1,2,5,125.0,12,Lapsed Customers
16217,234,2,234.0,1,3,5,135.0,13,At Risk
16218,29,7,29.0,4,5,2,452.0,45,Loyal Customers
16221,36,3,36.0,3,4,3,343.0,34,Loyal Customers
16222,317,1,317.0,1,2,5,125.0,12,Lapsed Customers
16224,56,4,56.0,3,4,3,343.0,34,Loyal Customers
16225,44,5,44.0,3,4,3,343.0,34,Loyal Customers
16226,202,3,202.0,1,4,5,145.0,14,At Risk
16227,224,1,224.0,1,2,5,125.0,12,Lapsed Customers
16229,86,2,86.0,2,3,4,234.0,23,At Risk
16230,189,2,189.0,1,3,5,135.0,13,At Risk
16232,43,4,43.0,3,4,3,343.0,34,Loyal Customers
16233,70,3,70.0,3,4,3,343.0,34,Loyal Customers
16235,40,5,40.0,3,4,3,343.0,34,Loyal Customers
16236,77,1,77.0,2,2,4,224.0,22,Lapsed Customers
16239,56,2,56.0,3,3,3,333.0,33,Need Attention
16240,23,2,23.0,4,3,2,432.0,43,Potential Loyalists
16241,9,13,9.0,5,5,1,551.0,55,Top Customers
16242,7,7,7.0,5,5,1,551.0,55,Top Customers
16243,33,2,33.0,3,3,3,333.0,33,Need Attention
16244,211,2,211.0,1,3,5,135.0,13,At Risk
16245,23,3,23.0,4,4,2,442.0,44,Loyal Customers
16247,169,1,169.0,2,2,4,224.0,22,Lapsed Customers
16248,61,1,61.0,3,2,3,323.0,32,Less Frequent
16249,52,5,52.0,3,4,3,343.0,34,Loyal Customers
16250,260,2,260.0,1,3,5,135.0,13,At Risk
16253,66,2,66.0,3,3,3,333.0,33,Need Attention
16255,16,8,16.0,4,5,2,452.0,45,Loyal Customers
16256,266,1,266.0,1,2,5,125.0,12,Lapsed Customers
16257,176,1,176.0,2,2,4,224.0,22,Lapsed Customers
16258,44,5,44.0,3,4,3,343.0,34,Loyal Customers
16260,50,1,50.0,3,2,3,323.0,32,Less Frequent
16261,16,4,16.0,4,4,2,442.0,44,Loyal Customers
16265,8,9,8.0,5,5,1,551.0,55,Top Customers
16266,73,7,73.0,2,5,4,254.0,25,Churned Customers
16268,70,2,70.0,3,3,3,333.0,33,Need Attention
16270,352,1,352.0,1,2,5,125.0,12,Lapsed Customers
16271,2,5,2.0,5,4,1,541.0,54,Top Customers
16272,116,1,116.0,2,2,4,224.0,22,Lapsed Customers
16274,372,1,372.0,1,2,5,125.0,12,Lapsed Customers
16275,196,1,196.0,1,2,5,125.0,12,Lapsed Customers
16276,176,1,176.0,2,2,4,224.0,22,Lapsed Customers
16278,99,1,99.0,2,2,4,224.0,22,Lapsed Customers
16279,20,3,20.0,4,4,2,442.0,44,Loyal Customers
16281,71,1,71.0,3,2,3,323.0,32,Less Frequent
16282,339,1,339.0,1,2,5,125.0,12,Lapsed Customers
16283,5,5,5.0,5,4,1,541.0,54,Top Customers
16284,30,2,30.0,4,3,2,432.0,43,Potential Loyalists
16287,169,1,169.0,2,2,4,224.0,22,Lapsed Customers
16292,121,1,121.0,2,2,4,224.0,22,Lapsed Customers
16293,21,10,21.0,4,5,2,452.0,45,Loyal Customers
16295,9,4,9.0,5,4,1,541.0,54,Top Customers
16297,268,1,268.0,1,2,5,125.0,12,Lapsed Customers
16298,22,3,22.0,4,4,2,442.0,44,Loyal Customers
16302,126,1,126.0,2,2,4,224.0,22,Lapsed Customers
16303,25,3,25.0,4,4,2,442.0,44,Loyal Customers
16305,138,1,138.0,2,2,4,224.0,22,Lapsed Customers
16306,213,6,213.0,1,5,5,155.0,15,Churned Customers
16308,37,4,37.0,3,4,3,343.0,34,Loyal Customers
16309,105,2,105.0,2,3,4,234.0,23,At Risk
16311,17,2,17.0,4,3,2,432.0,43,Potential Loyalists
16313,2,2,2.0,5,3,1,531.0,53,Potential Loyalists
16315,330,1,330.0,1,2,5,125.0,12,Lapsed Customers
16316,63,8,63.0,3,5,3,353.0,35,Loyal Customers
16317,119,3,119.0,2,4,4,244.0,24,At Risk
16318,34,1,34.0,3,2,3,323.0,32,Less Frequent
16319,217,1,217.0,1,2,5,125.0,12,Lapsed Customers
16320,171,2,171.0,2,3,4,234.0,23,At Risk
16321,71,5,71.0,3,4,3,343.0,34,Loyal Customers
16322,0,2,0.0,5,3,1,531.0,53,Potential Loyalists
16323,195,1,195.0,1,2,5,125.0,12,Lapsed Customers
16324,127,3,127.0,2,4,4,244.0,24,At Risk
16325,46,3,46.0,3,4,3,343.0,34,Loyal Customers
16326,5,14,5.0,5,5,1,551.0,55,Top Customers
16327,13,6,13.0,4,5,2,452.0,45,Loyal Customers
16330,17,3,17.0,4,4,2,442.0,44,Loyal Customers
16332,27,7,27.0,4,5,2,452.0,45,Loyal Customers
16333,7,22,7.0,5,5,1,551.0,55,Top Customers
16337,36,1,36.0,3,2,3,323.0,32,Less Frequent
16338,156,1,156.0,2,2,4,224.0,22,Lapsed Customers
16339,283,1,283.0,1,2,5,125.0,12,Lapsed Customers
16340,106,1,106.0,2,2,4,224.0,22,Lapsed Customers
16341,24,4,24.0,4,4,2,442.0,44,Loyal Customers
16342,74,4,74.0,2,4,4,244.0,24,At Risk
16343,15,2,15.0,4,3,2,432.0,43,Potential Loyalists
16344,157,1,157.0,2,2,4,224.0,22,Lapsed Customers
16345,43,1,43.0,3,2,3,323.0,32,Less Frequent
16347,10,2,10.0,5,3,1,531.0,53,Potential Loyalists
16348,31,7,31.0,4,5,2,452.0,45,Loyal Customers
16349,290,1,290.0,1,2,5,125.0,12,Lapsed Customers
16350,20,4,20.0,4,4,2,442.0,44,Loyal Customers
16351,332,1,332.0,1,2,5,125.0,12,Lapsed Customers
16352,17,2,17.0,4,3,2,432.0,43,Potential Loyalists
16353,3,23,3.0,5,5,1,551.0,55,Top Customers
16354,62,2,62.0,3,3,3,333.0,33,Need Attention
16356,197,3,197.0,1,4,5,145.0,14,At Risk
16357,32,3,32.0,4,4,2,442.0,44,Loyal Customers
16358,0,4,0.0,5,4,1,541.0,54,Top Customers
16359,6,9,6.0,5,5,1,551.0,55,Top Customers
16360,4,6,4.0,5,5,1,551.0,55,Top Customers
16361,9,4,9.0,5,4,1,541.0,54,Top Customers
16362,31,5,31.0,4,4,2,442.0,44,Loyal Customers
16363,52,1,52.0,3,2,3,323.0,32,Less Frequent
16364,11,2,11.0,5,3,1,531.0,53,Potential Loyalists
16365,17,9,17.0,4,5,2,452.0,45,Loyal Customers
16366,18,1,18.0,4,2,2,422.0,42,Potential Loyalists
16367,36,2,36.0,3,3,3,333.0,33,Need Attention
16368,1,2,1.0,5,3,1,531.0,53,Potential Loyalists
16369,17,3,17.0,4,4,2,442.0,44,Loyal Customers
16370,81,4,81.0,2,4,4,244.0,24,At Risk
16372,32,2,32.0,4,3,2,432.0,43,Potential Loyalists
16374,65,2,65.0,3,3,3,333.0,33,Need Attention
16376,8,2,8.0,5,3,1,531.0,53,Potential Loyalists
16377,266,1,266.0,1,2,5,125.0,12,Lapsed Customers
16378,246,3,246.0,1,4,5,145.0,14,At Risk
16379,3,4,3.0,5,4,1,541.0,54,Top Customers
16380,60,1,60.0,3,2,3,323.0,32,Less Frequent
16383,74,2,74.0,2,3,4,234.0,23,At Risk
16384,89,2,89.0,2,3,4,234.0,23,At Risk
16385,59,3,59.0,3,4,3,343.0,34,Loyal Customers
16386,28,2,28.0,4,3,2,432.0,43,Potential Loyalists
16387,322,1,322.0,1,2,5,125.0,12,Lapsed Customers
16389,52,4,52.0,3,4,3,343.0,34,Loyal Customers
16392,269,1,269.0,1,2,5,125.0,12,Lapsed Customers
16393,1,13,1.0,5,5,1,551.0,55,Top Customers
16394,56,5,56.0,3,4,3,343.0,34,Loyal Customers
16395,60,5,60.0,3,4,3,343.0,34,Loyal Customers
16398,153,2,153.0,2,3,4,234.0,23,At Risk
16399,18,2,18.0,4,3,2,432.0,43,Potential Loyalists
16400,94,1,94.0,2,2,4,224.0,22,Lapsed Customers
16401,0,12,0.0,5,5,1,551.0,55,Top Customers
16402,264,2,264.0,1,3,5,135.0,13,At Risk
16403,311,1,311.0,1,2,5,125.0,12,Lapsed Customers
16404,69,1,69.0,3,2,3,323.0,32,Less Frequent
16405,301,2,301.0,1,3,5,135.0,13,At Risk
16406,18,1,18.0,4,2,2,422.0,42,Potential Loyalists
16407,12,10,12.0,5,5,1,551.0,55,Top Customers
16409,35,5,35.0,3,4,3,343.0,34,Loyal Customers
16411,18,2,18.0,4,3,2,432.0,43,Potential Loyalists
16412,53,1,53.0,3,2,3,323.0,32,Less Frequent
16413,56,1,56.0,3,2,3,323.0,32,Less Frequent
16414,21,2,21.0,4,3,2,432.0,43,Potential Loyalists
16415,43,1,43.0,3,2,3,323.0,32,Less Frequent
16416,26,3,26.0,4,4,2,442.0,44,Loyal Customers
16418,44,3,44.0,3,4,3,343.0,34,Loyal Customers
16419,112,6,112.0,2,5,4,254.0,25,Churned Customers
16422,16,51,16.0,4,5,2,452.0,45,Loyal Customers
16423,24,1,24.0,4,2,2,422.0,42,Potential Loyalists
16424,190,1,190.0,1,2,5,125.0,12,Lapsed Customers
16425,301,1,301.0,1,2,5,125.0,12,Lapsed Customers
16426,1,10,1.0,5,5,1,551.0,55,Top Customers
16427,262,2,262.0,1,3,5,135.0,13,At Risk
16429,105,1,105.0,2,2,4,224.0,22,Lapsed Customers
16430,56,1,56.0,3,2,3,323.0,32,Less Frequent
16431,212,3,212.0,1,4,5,145.0,14,At Risk
16432,63,1,63.0,3,2,3,323.0,32,Less Frequent
16433,27,1,27.0,4,2,2,422.0,42,Potential Loyalists
16434,28,7,28.0,4,5,2,452.0,45,Loyal Customers
16438,5,5,5.0,5,4,1,541.0,54,Top Customers
16440,7,5,7.0,5,4,1,541.0,54,Top Customers
16441,66,2,66.0,3,3,3,333.0,33,Need Attention
16442,1,3,1.0,5,4,1,541.0,54,Top Customers
16444,45,4,45.0,3,4,3,343.0,34,Loyal Customers
16445,33,1,33.0,3,2,3,323.0,32,Less Frequent
16446,0,2,0.0,5,3,1,531.0,53,Potential Loyalists
16447,135,1,135.0,2,2,4,224.0,22,Lapsed Customers
16448,197,1,197.0,1,2,5,125.0,12,Lapsed Customers
16449,197,2,197.0,1,3,5,135.0,13,At Risk
16450,149,1,149.0,2,2,4,224.0,22,Lapsed Customers
16451,87,1,87.0,2,2,4,224.0,22,Lapsed Customers
16454,44,2,44.0,3,3,3,333.0,33,Need Attention
16455,63,7,63.0,3,5,3,353.0,35,Loyal Customers
16456,98,5,98.0,2,4,4,244.0,24,At Risk
16457,217,1,217.0,1,2,5,125.0,12,Lapsed Customers
16458,2,18,2.0,5,5,1,551.0,55,Top Customers
16460,27,3,27.0,4,4,2,442.0,44,Loyal Customers
16461,177,1,177.0,2,2,4,224.0,22,Lapsed Customers
16462,73,3,73.0,2,4,4,244.0,24,At Risk
16463,20,4,20.0,4,4,2,442.0,44,Loyal Customers
16464,19,3,19.0,4,4,2,442.0,44,Loyal Customers
16466,33,7,33.0,3,5,3,353.0,35,Loyal Customers
16468,73,1,73.0,2,2,4,224.0,22,Lapsed Customers
16469,23,4,23.0,4,4,2,442.0,44,Loyal Customers
16470,51,4,51.0,3,4,3,343.0,34,Loyal Customers
16471,274,1,274.0,1,2,5,125.0,12,Lapsed Customers
16473,164,3,164.0,2,4,4,244.0,24,At Risk
16474,6,7,6.0,5,5,1,551.0,55,Top Customers
16475,87,4,87.0,2,4,4,244.0,24,At Risk
16477,63,7,63.0,3,5,3,353.0,35,Loyal Customers
16478,24,3,24.0,4,4,2,442.0,44,Loyal Customers
16479,9,2,9.0,5,3,1,531.0,53,Potential Loyalists
16480,75,1,75.0,2,2,4,224.0,22,Lapsed Customers
16482,15,1,15.0,4,2,2,422.0,42,Potential Loyalists
16483,191,1,191.0,1,2,5,125.0,12,Lapsed Customers
16484,173,2,173.0,2,3,4,234.0,23,At Risk
16485,76,1,76.0,2,2,4,224.0,22,Lapsed Customers
16488,32,3,32.0,4,4,2,442.0,44,Loyal Customers
16491,46,1,46.0,3,2,3,323.0,32,Less Frequent
16493,79,4,79.0,2,4,4,244.0,24,At Risk
16494,296,1,296.0,1,2,5,125.0,12,Lapsed Customers
16495,2,3,2.0,5,4,1,541.0,54,Top Customers
16496,8,3,8.0,5,4,1,541.0,54,Top Customers
16497,49,6,49.0,3,5,3,353.0,35,Loyal Customers
16498,160,2,160.0,2,3,4,234.0,23,At Risk
16499,359,2,359.0,1,3,5,135.0,13,At Risk
16500,4,6,4.0,5,5,1,551.0,55,Top Customers
16503,106,4,106.0,2,4,4,244.0,24,At Risk
16504,24,1,24.0,4,2,2,422.0,42,Potential Loyalists
16505,31,1,31.0,4,2,2,422.0,42,Potential Loyalists
16506,19,2,19.0,4,3,2,432.0,43,Potential Loyalists
16509,296,1,296.0,1,2,5,125.0,12,Lapsed Customers
16510,371,1,371.0,1,2,5,125.0,12,Lapsed Customers
16511,21,3,21.0,4,4,2,442.0,44,Loyal Customers
16513,4,4,4.0,5,4,1,541.0,54,Top Customers
16515,51,5,51.0,3,4,3,343.0,34,Loyal Customers
16516,29,1,29.0,4,2,2,422.0,42,Potential Loyalists
16517,276,1,276.0,1,2,5,125.0,12,Lapsed Customers
16518,60,2,60.0,3,3,3,333.0,33,Need Attention
16519,24,2,24.0,4,3,2,432.0,43,Potential Loyalists
16520,185,3,185.0,1,4,5,145.0,14,At Risk
16523,1,21,1.0,5,5,1,551.0,55,Top Customers
16525,1,26,1.0,5,5,1,551.0,55,Top Customers
16526,171,1,171.0,2,2,4,224.0,22,Lapsed Customers
16527,80,1,80.0,2,2,4,224.0,22,Lapsed Customers
16528,3,1,3.0,5,2,1,521.0,52,Potential Loyalists
16529,189,1,189.0,1,2,5,125.0,12,Lapsed Customers
16531,21,7,21.0,4,5,2,452.0,45,Loyal Customers
16532,17,3,17.0,4,4,2,442.0,44,Loyal Customers
16533,18,3,18.0,4,4,2,442.0,44,Loyal Customers
16535,4,1,4.0,5,2,1,521.0,52,Potential Loyalists
16536,109,1,109.0,2,2,4,224.0,22,Lapsed Customers
16539,2,4,2.0,5,4,1,541.0,54,Top Customers
16542,53,1,53.0,3,2,3,323.0,32,Less Frequent
16545,164,1,164.0,2,2,4,224.0,22,Lapsed Customers
16546,290,2,290.0,1,3,5,135.0,13,At Risk
16549,9,10,9.0,5,5,1,551.0,55,Top Customers
16550,108,5,108.0,2,4,4,244.0,24,At Risk
16551,95,3,95.0,2,4,4,244.0,24,At Risk
16552,242,2,242.0,1,3,5,135.0,13,At Risk
16553,162,12,162.0,2,5,4,254.0,25,Churned Customers
16554,41,3,41.0,3,4,3,343.0,34,Loyal Customers
16555,34,2,34.0,3,3,3,333.0,33,Need Attention
16556,66,7,66.0,3,5,3,353.0,35,Loyal Customers
16557,23,2,23.0,4,3,2,432.0,43,Potential Loyalists
16558,0,20,0.0,5,5,1,551.0,55,Top Customers
16560,26,2,26.0,4,3,2,432.0,43,Potential Loyalists
16561,5,2,5.0,5,3,1,531.0,53,Potential Loyalists
16563,53,1,53.0,3,2,3,323.0,32,Less Frequent
16565,363,1,363.0,1,2,5,125.0,12,Lapsed Customers
16566,14,5,14.0,4,4,2,442.0,44,Loyal Customers
16567,193,2,193.0,1,3,5,135.0,13,At Risk
16569,2,1,2.0,5,2,1,521.0,52,Potential Loyalists
16570,14,10,14.0,4,5,2,452.0,45,Loyal Customers
16571,26,3,26.0,4,4,2,442.0,44,Loyal Customers
16572,126,3,126.0,2,4,4,244.0,24,At Risk
16573,84,2,84.0,2,3,4,234.0,23,At Risk
16574,70,1,70.0,3,2,3,323.0,32,Less Frequent
16581,182,1,182.0,1,2,5,125.0,12,Lapsed Customers
16582,112,1,112.0,2,2,4,224.0,22,Lapsed Customers
16583,373,1,373.0,1,2,5,125.0,12,Lapsed Customers
16584,79,2,79.0,2,3,4,234.0,23,At Risk
16586,248,1,248.0,1,2,5,125.0,12,Lapsed Customers
16587,231,1,231.0,1,2,5,125.0,12,Lapsed Customers
16589,70,3,70.0,3,4,3,343.0,34,Loyal Customers
16591,68,1,68.0,3,2,3,323.0,32,Less Frequent
16592,3,16,3.0,5,5,1,551.0,55,Top Customers
16593,50,3,50.0,3,4,3,343.0,34,Loyal Customers
16594,74,1,74.0,2,2,4,224.0,22,Lapsed Customers
16595,60,1,60.0,3,2,3,323.0,32,Less Frequent
16596,15,2,15.0,4,3,2,432.0,43,Potential Loyalists
16597,3,1,3.0,5,2,1,521.0,52,Potential Loyalists
16598,285,1,285.0,1,2,5,125.0,12,Lapsed Customers
16600,3,6,3.0,5,5,1,551.0,55,Top Customers
16601,40,1,40.0,3,2,3,323.0,32,Less Frequent
16602,35,1,35.0,3,2,3,323.0,32,Less Frequent
16603,74,2,74.0,2,3,4,234.0,23,At Risk
16607,17,14,17.0,4,5,2,452.0,45,Loyal Customers
16609,14,7,14.0,4,5,2,452.0,45,Loyal Customers
16610,218,1,218.0,1,2,5,125.0,12,Lapsed Customers
16611,185,1,185.0,1,2,5,125.0,12,Lapsed Customers
16612,32,4,32.0,4,4,2,442.0,44,Loyal Customers
16613,69,1,69.0,3,2,3,323.0,32,Less Frequent
16614,182,1,182.0,1,2,5,125.0,12,Lapsed Customers
16616,14,2,14.0,4,3,2,432.0,43,Potential Loyalists
16617,235,1,235.0,1,2,5,125.0,12,Lapsed Customers
16618,30,5,30.0,4,4,2,442.0,44,Loyal Customers
16619,263,1,263.0,1,2,5,125.0,12,Lapsed Customers
16620,3,2,3.0,5,3,1,531.0,53,Potential Loyalists
16621,51,4,51.0,3,4,3,343.0,34,Loyal Customers
16623,245,1,245.0,1,2,5,125.0,12,Lapsed Customers
16624,80,2,80.0,2,3,4,234.0,23,At Risk
16625,274,1,274.0,1,2,5,125.0,12,Lapsed Customers
16626,0,17,0.0,5,5,1,551.0,55,Top Customers
16627,78,1,78.0,2,2,4,224.0,22,Lapsed Customers
16628,29,5,29.0,4,4,2,442.0,44,Loyal Customers
16629,73,2,73.0,2,3,4,234.0,23,At Risk
16633,16,6,16.0,4,5,2,452.0,45,Loyal Customers
16634,222,2,222.0,1,3,5,135.0,13,At Risk
16637,31,4,31.0,4,4,2,442.0,44,Loyal Customers
16638,22,10,22.0,4,5,2,452.0,45,Loyal Customers
16639,30,3,30.0,4,4,2,442.0,44,Loyal Customers
16641,105,1,105.0,2,2,4,224.0,22,Lapsed Customers
16642,4,2,4.0,5,3,1,531.0,53,Potential Loyalists
16643,245,1,245.0,1,2,5,125.0,12,Lapsed Customers
16644,177,2,177.0,2,3,4,234.0,23,At Risk
16647,169,2,169.0,2,3,4,234.0,23,At Risk
16648,42,1,42.0,3,2,3,323.0,32,Less Frequent
16650,71,1,71.0,3,2,3,323.0,32,Less Frequent
16652,58,7,58.0,3,5,3,353.0,35,Loyal Customers
16653,15,2,15.0,4,3,2,432.0,43,Potential Loyalists
16654,140,4,140.0,2,4,4,244.0,24,At Risk
16655,17,6,17.0,4,5,2,452.0,45,Loyal Customers
16656,21,15,21.0,4,5,2,452.0,45,Loyal Customers
16657,9,4,9.0,5,4,1,541.0,54,Top Customers
16658,367,1,367.0,1,2,5,125.0,12,Lapsed Customers
16659,188,1,188.0,1,2,5,125.0,12,Lapsed Customers
16660,15,4,15.0,4,4,2,442.0,44,Loyal Customers
